Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,DateTime
1/2/2007,20:07:00,2.412,0.146,237.34,10.2,0,0,17,2/1/2007 20:07
1/2/2007,20:08:00,2.398,0.106,237.33,10.0,0,0,17,2/1/2007 20:08
1/2/2007,20:09:00,2.358,0.102,235.75,10.0,0,0,17,2/1/2007 20:09
1/2/2007,20:10:00,2.352,0.100,235.50,10.0,0,0,17,2/1/2007 20:10
1/2/2007,20:11:00,2.424,0.102,235.86,10.2,0,0,17,2/1/2007 20:11
1/2/2007,20:12:00,2.612,0.098,235.48,11.0,0,0,17,2/1/2007 20:12
1/2/2007,20:13:00,2.780,0.094,235.47,11.8,0,0,17,2/1/2007 20:13
1/2/2007,20:14:00,2.784,0.094,235.28,11.8,0,0,17,2/1/2007 20:14
1/2/2007,20:15:00,2.888,0.094,235.79,12.2,0,0,17,2/1/2007 20:15
1/2/2007,20:16:00,3.216,0.092,236.18,13.6,0,0,18,2/1/2007 20:16
1/2/2007,20:17:00,3.094,0.094,236.57,13.0,0,0,17,2/1/2007 20:17
1/2/2007,20:18:00,2.984,0.094,235.43,12.6,0,0,17,2/1/2007 20:18
1/2/2007,20:19:00,2.824,0.000,235.55,12.0,0,0,17,2/1/2007 20:19
1/2/2007,20:20:00,2.740,0.000,235.96,11.6,0,0,17,2/1/2007 20:20
1/2/2007,20:21:00,2.344,0.000,236.47,9.8,0,0,17,2/1/2007 20:21
1/2/2007,20:22:00,2.354,0.000,236.60,9.8,0,0,17,2/1/2007 20:22
1/2/2007,20:23:00,2.430,0.094,235.84,10.2,0,0,17,2/1/2007 20:23
1/2/2007,20:24:00,2.422,0.118,235.53,10.2,0,1,17,2/1/2007 20:24
1/2/2007,20:25:00,2.418,0.116,235.33,10.2,0,1,17,2/1/2007 20:25
1/2/2007,20:26:00,2.412,0.116,235.06,10.2,0,2,17,2/1/2007 20:26
1/2/2007,20:27:00,2.392,0.112,233.69,10.2,0,1,17,2/1/2007 20:27
1/2/2007,20:28:00,2.396,0.112,234.08,10.2,0,2,17,2/1/2007 20:28
1/2/2007,20:29:00,2.360,0.116,234.73,10.0,0,1,17,2/1/2007 20:29
1/2/2007,20:30:00,2.358,0.118,235.35,10.0,0,1,17,2/1/2007 20:30
1/2/2007,20:31:00,2.184,0.180,235.57,9.2,0,2,17,2/1/2007 20:31
1/2/2007,20:32:00,1.964,0.210,236.89,8.2,0,1,17,2/1/2007 20:32
1/2/2007,20:33:00,1.818,0.206,237.18,7.6,0,2,17,2/1/2007 20:33
1/2/2007,20:34:00,1.702,0.198,237.38,7.2,0,1,17,2/1/2007 20:34
1/2/2007,20:35:00,1.702,0.198,237.52,7.2,0,1,18,2/1/2007 20:35
1/2/2007,20:36:00,1.702,0.200,237.76,7.2,0,2,17,2/1/2007 20:36
1/2/2007,20:37:00,1.706,0.202,238.38,7.2,0,1,17,2/1/2007 20:37
1/2/2007,20:38:00,1.696,0.200,237.79,7.2,0,1,18,2/1/2007 20:38
1/2/2007,20:39:00,1.698,0.200,238.07,7.2,0,1,17,2/1/2007 20:39
1/2/2007,20:40:00,1.704,0.202,238.66,7.2,0,2,18,2/1/2007 20:40
1/2/2007,20:41:00,1.698,0.200,238.23,7.0,0,1,17,2/1/2007 20:41
1/2/2007,20:42:00,1.810,0.322,238.35,7.6,0,1,17,2/1/2007 20:42
1/2/2007,20:43:00,1.818,0.338,239.53,7.6,0,1,18,2/1/2007 20:43
1/2/2007,20:44:00,1.824,0.344,240.24,7.6,0,2,18,2/1/2007 20:44
1/2/2007,20:45:00,1.812,0.338,239.47,7.6,0,1,17,2/1/2007 20:45
1/2/2007,20:46:00,1.724,0.332,238.39,7.2,0,1,18,2/1/2007 20:46
1/2/2007,20:47:00,1.624,0.246,238.47,6.8,0,1,17,2/1/2007 20:47
1/2/2007,20:48:00,1.622,0.238,239.13,6.8,0,1,18,2/1/2007 20:48
1/2/2007,20:49:00,1.618,0.236,238.87,6.8,0,2,17,2/1/2007 20:49
1/2/2007,20:50:00,1.604,0.230,237.87,6.8,0,1,17,2/1/2007 20:50
1/2/2007,20:51:00,1.618,0.236,239.11,6.8,0,1,18,2/1/2007 20:51
1/2/2007,20:52:00,1.616,0.236,239.03,6.8,0,1,17,2/1/2007 20:52
1/2/2007,20:53:00,1.612,0.234,238.76,6.8,0,1,18,2/1/2007 20:53
1/2/2007,20:54:00,1.612,0.236,238.78,6.8,0,2,17,2/1/2007 20:54
1/2/2007,20:55:00,1.606,0.232,238.35,6.8,0,1,18,2/1/2007 20:55
1/2/2007,20:56:00,1.572,0.176,238.20,6.6,0,0,17,2/1/2007 20:56
1/2/2007,20:57:00,1.530,0.112,237.73,6.4,0,0,18,2/1/2007 20:57
1/2/2007,20:58:00,1.458,0.000,238.00,6.0,0,0,17,2/1/2007 20:58
1/2/2007,20:59:00,1.444,0.000,238.18,6.0,0,0,17,2/1/2007 20:59
1/2/2007,21:00:00,1.436,0.000,237.56,6.0,0,0,18,2/1/2007 21:00
1/2/2007,21:01:00,1.440,0.000,237.31,6.0,0,0,17,2/1/2007 21:01
1/2/2007,21:02:00,1.448,0.000,237.90,6.0,0,0,17,2/1/2007 21:02
1/2/2007,21:03:00,1.456,0.000,238.62,6.0,0,0,18,2/1/2007 21:03
1/2/2007,21:04:00,1.458,0.000,239.44,6.0,0,0,17,2/1/2007 21:04
1/2/2007,21:05:00,1.448,0.000,238.62,6.0,0,0,18,2/1/2007 21:05
1/2/2007,21:06:00,1.454,0.000,239.08,6.0,0,0,17,2/1/2007 21:06
1/2/2007,21:07:00,1.454,0.000,239.04,6.0,0,0,18,2/1/2007 21:07
1/2/2007,21:08:00,1.454,0.000,239.09,6.0,0,0,17,2/1/2007 21:08
1/2/2007,21:09:00,1.460,0.000,239.54,6.0,0,0,18,2/1/2007 21:09
1/2/2007,21:10:00,1.462,0.000,239.88,6.0,0,0,17,2/1/2007 21:10
1/2/2007,21:11:00,1.460,0.000,239.64,6.0,0,0,18,2/1/2007 21:11
1/2/2007,21:12:00,1.454,0.000,239.13,6.0,0,0,18,2/1/2007 21:12
1/2/2007,21:13:00,1.440,0.000,237.88,6.0,0,0,17,2/1/2007 21:13
1/2/2007,21:14:00,1.446,0.000,238.43,6.0,0,0,17,2/1/2007 21:14
1/2/2007,21:15:00,1.526,0.070,238.45,6.4,0,0,18,2/1/2007 21:15
1/2/2007,21:16:00,1.526,0.086,238.35,6.4,0,0,17,2/1/2007 21:16
1/2/2007,21:17:00,1.536,0.088,239.14,6.4,0,0,18,2/1/2007 21:17
1/2/2007,21:18:00,1.534,0.088,238.84,6.4,0,0,17,2/1/2007 21:18
1/2/2007,21:19:00,1.532,0.088,238.83,6.4,0,0,18,2/1/2007 21:19
1/2/2007,21:20:00,1.512,0.082,237.45,6.4,0,0,17,2/1/2007 21:20
1/2/2007,21:21:00,1.580,0.148,237.78,6.6,0,0,17,2/1/2007 21:21
1/2/2007,21:22:00,1.620,0.210,237.55,6.8,0,0,18,2/1/2007 21:22
1/2/2007,21:23:00,1.624,0.214,238.42,6.8,0,0,17,2/1/2007 21:23
1/2/2007,21:24:00,1.636,0.220,239.44,6.8,0,0,18,2/1/2007 21:24
1/2/2007,21:25:00,1.626,0.216,238.84,6.8,0,0,17,2/1/2007 21:25
1/2/2007,21:26:00,1.620,0.216,238.52,6.8,0,0,18,2/1/2007 21:26
1/2/2007,21:27:00,1.616,0.214,238.38,6.8,0,0,17,2/1/2007 21:27
1/2/2007,21:28:00,1.580,0.162,238.50,6.6,0,0,17,2/1/2007 21:28
1/2/2007,21:29:00,1.666,0.114,238.79,7.0,0,0,18,2/1/2007 21:29
1/2/2007,21:30:00,1.690,0.118,239.76,7.0,0,0,17,2/1/2007 21:30
1/2/2007,21:31:00,1.678,0.120,240.02,7.0,0,0,18,2/1/2007 21:31
1/2/2007,21:32:00,1.578,0.122,239.82,6.6,0,0,18,2/1/2007 21:32
1/2/2007,21:33:00,1.494,0.122,239.62,6.2,0,0,17,2/1/2007 21:33
1/2/2007,21:34:00,1.494,0.122,239.67,6.2,0,0,18,2/1/2007 21:34
1/2/2007,21:35:00,1.490,0.122,239.79,6.2,0,0,18,2/1/2007 21:35
1/2/2007,21:36:00,1.486,0.122,239.59,6.2,0,0,17,2/1/2007 21:36
1/2/2007,21:37:00,1.422,0.000,239.59,5.8,0,0,18,2/1/2007 21:37
1/2/2007,21:38:00,1.392,0.000,239.39,5.8,0,0,17,2/1/2007 21:38
1/2/2007,21:39:00,1.384,0.000,238.79,5.8,0,0,18,2/1/2007 21:39
1/2/2007,21:40:00,1.386,0.000,239.00,5.8,0,0,17,2/1/2007 21:40
1/2/2007,21:41:00,1.384,0.000,238.68,5.8,0,0,18,2/1/2007 21:41
1/2/2007,21:42:00,1.388,0.000,239.02,5.8,0,0,17,2/1/2007 21:42
1/2/2007,21:43:00,1.400,0.000,239.46,5.8,0,0,18,2/1/2007 21:43
1/2/2007,21:44:00,1.396,0.000,239.13,5.8,0,0,17,2/1/2007 21:44
1/2/2007,21:45:00,1.496,0.000,238.62,6.2,0,0,18,2/1/2007 21:45
1/2/2007,21:46:00,1.542,0.000,239.13,6.4,0,0,17,2/1/2007 21:46
1/2/2007,21:47:00,1.460,0.000,239.00,6.0,0,0,18,2/1/2007 21:47
1/2/2007,21:48:00,1.562,0.000,238.13,6.6,0,0,17,2/1/2007 21:48
1/2/2007,21:49:00,2.484,0.000,238.04,10.4,0,0,18,2/1/2007 21:49
1/2/2007,21:50:00,1.870,0.000,239.10,7.8,0,0,17,2/1/2007 21:50
1/2/2007,21:51:00,1.716,0.000,239.07,7.0,0,0,18,2/1/2007 21:51
1/2/2007,21:52:00,1.712,0.000,238.79,7.0,0,0,17,2/1/2007 21:52
1/2/2007,21:53:00,1.710,0.000,238.66,7.0,0,0,18,2/1/2007 21:53
1/2/2007,21:54:00,1.702,0.000,238.14,7.0,0,0,17,2/1/2007 21:54
1/2/2007,21:55:00,1.706,0.000,238.40,7.0,0,0,17,2/1/2007 21:55
1/2/2007,21:56:00,1.712,0.000,238.76,7.0,0,0,18,2/1/2007 21:56
1/2/2007,21:57:00,1.728,0.000,239.86,7.2,0,0,17,2/1/2007 21:57
1/2/2007,21:58:00,1.738,0.080,239.58,7.2,0,0,18,2/1/2007 21:58
1/2/2007,21:59:00,1.542,0.092,239.71,6.4,0,0,18,2/1/2007 21:59
1/2/2007,22:00:00,1.542,0.092,239.63,6.4,0,0,17,2/1/2007 22:00
1/2/2007,22:01:00,1.648,0.208,239.36,6.8,0,0,18,2/1/2007 22:01
1/2/2007,22:02:00,1.658,0.230,240.90,6.8,0,0,18,2/1/2007 22:02
1/2/2007,22:03:00,1.658,0.234,241.44,6.8,0,0,17,2/1/2007 22:03
1/2/2007,22:04:00,1.650,0.230,240.99,6.8,0,0,18,2/1/2007 22:04
1/2/2007,22:05:00,1.638,0.226,240.27,6.8,0,0,18,2/1/2007 22:05
1/2/2007,22:06:00,1.622,0.220,239.11,6.8,0,0,17,2/1/2007 22:06
1/2/2007,22:07:00,1.618,0.218,239.07,6.8,0,0,18,2/1/2007 22:07
1/2/2007,22:08:00,1.622,0.220,239.37,6.8,0,0,18,2/1/2007 22:08
1/2/2007,22:09:00,1.582,0.224,239.86,6.6,0,0,17,2/1/2007 22:09
1/2/2007,22:10:00,1.530,0.228,240.69,6.4,0,0,18,2/1/2007 22:10
1/2/2007,22:11:00,1.496,0.180,241.04,6.2,0,0,18,2/1/2007 22:11
1/2/2007,22:12:00,1.462,0.126,240.78,6.0,0,0,17,2/1/2007 22:12
1/2/2007,22:13:00,1.472,0.126,240.49,6.0,0,0,18,2/1/2007 22:13
1/2/2007,22:14:00,1.504,0.122,239.91,6.2,0,0,18,2/1/2007 22:14
1/2/2007,22:15:00,1.452,0.124,240.18,6.0,0,0,17,2/1/2007 22:15
1/2/2007,22:16:00,1.446,0.118,240.00,6.0,0,0,18,2/1/2007 22:16
1/2/2007,22:17:00,1.356,0.000,239.79,5.6,0,0,18,2/1/2007 22:17
1/2/2007,22:18:00,1.364,0.000,240.54,5.6,0,0,17,2/1/2007 22:18
1/2/2007,22:19:00,1.360,0.000,240.27,5.6,0,0,18,2/1/2007 22:19
1/2/2007,22:20:00,1.362,0.000,240.37,5.6,0,0,18,2/1/2007 22:20
1/2/2007,22:21:00,1.360,0.000,240.30,5.6,0,0,18,2/1/2007 22:21
1/2/2007,22:22:00,1.372,0.000,241.35,5.6,0,0,17,2/1/2007 22:22
1/2/2007,22:23:00,1.392,0.000,243.03,5.6,0,0,18,2/1/2007 22:23
1/2/2007,22:24:00,1.392,0.000,243.17,5.6,0,0,19,2/1/2007 22:24
1/2/2007,22:25:00,1.400,0.000,243.82,5.6,0,0,18,2/1/2007 22:25
1/2/2007,22:26:00,1.404,0.000,244.23,5.6,0,0,18,2/1/2007 22:26
1/2/2007,22:27:00,1.406,0.000,244.34,5.6,0,0,18,2/1/2007 22:27
1/2/2007,22:28:00,1.466,0.000,244.43,6.0,0,0,19,2/1/2007 22:28
1/2/2007,22:29:00,1.452,0.000,244.47,5.8,0,0,18,2/1/2007 22:29
1/2/2007,22:30:00,1.402,0.000,244.04,5.6,0,0,18,2/1/2007 22:30
1/2/2007,22:31:00,1.390,0.000,242.97,5.6,0,0,18,2/1/2007 22:31
1/2/2007,22:32:00,1.396,0.000,243.46,5.6,0,0,18,2/1/2007 22:32
1/2/2007,22:33:00,1.400,0.000,243.81,5.6,0,0,19,2/1/2007 22:33
1/2/2007,22:34:00,1.400,0.000,243.75,5.6,0,0,18,2/1/2007 22:34
1/2/2007,22:35:00,1.396,0.000,243.46,5.6,0,0,18,2/1/2007 22:35
1/2/2007,22:36:00,1.396,0.000,243.50,5.6,0,0,18,2/1/2007 22:36
1/2/2007,22:37:00,1.398,0.000,243.60,5.6,0,0,18,2/1/2007 22:37
1/2/2007,22:38:00,1.422,0.000,243.71,5.8,0,0,18,2/1/2007 22:38
1/2/2007,22:39:00,1.480,0.126,243.39,6.0,0,1,19,2/1/2007 22:39
1/2/2007,22:40:00,1.494,0.136,243.09,6.2,0,1,18,2/1/2007 22:40
1/2/2007,22:41:00,1.608,0.276,242.89,6.6,0,1,18,2/1/2007 22:41
1/2/2007,22:42:00,1.662,0.370,243.24,7.0,0,2,18,2/1/2007 22:42
1/2/2007,22:43:00,1.666,0.374,243.83,7.0,0,1,18,2/1/2007 22:43
1/2/2007,22:44:00,1.668,0.376,244.09,7.0,0,2,18,2/1/2007 22:44
1/2/2007,22:45:00,1.700,0.374,244.13,7.0,0,1,19,2/1/2007 22:45
1/2/2007,22:46:00,1.660,0.374,243.88,6.8,0,2,18,2/1/2007 22:46
1/2/2007,22:47:00,1.656,0.372,243.65,6.8,0,1,18,2/1/2007 22:47
1/2/2007,22:48:00,1.628,0.366,243.26,6.8,0,1,18,2/1/2007 22:48
1/2/2007,22:49:00,1.566,0.350,243.49,6.6,0,2,18,2/1/2007 22:49
1/2/2007,22:50:00,1.558,0.348,243.03,6.4,0,1,18,2/1/2007 22:50
1/2/2007,22:51:00,1.558,0.348,243.26,6.4,0,2,18,2/1/2007 22:51
1/2/2007,22:52:00,1.554,0.348,243.06,6.4,0,1,18,2/1/2007 22:52
1/2/2007,22:53:00,1.552,0.346,243.00,6.4,0,1,19,2/1/2007 22:53
1/2/2007,22:54:00,1.528,0.312,243.15,6.4,0,2,18,2/1/2007 22:54
1/2/2007,22:55:00,1.484,0.244,243.35,6.2,0,1,18,2/1/2007 22:55
1/2/2007,22:56:00,1.458,0.204,243.50,6.0,0,1,18,2/1/2007 22:56
1/2/2007,22:57:00,1.398,0.108,244.09,5.6,0,1,18,2/1/2007 22:57
1/2/2007,22:58:00,1.400,0.110,244.42,5.6,0,2,18,2/1/2007 22:58
1/2/2007,22:59:00,1.396,0.108,243.97,5.6,0,1,19,2/1/2007 22:59
1/2/2007,23:00:00,1.392,0.108,243.76,5.6,0,1,18,2/1/2007 23:00
1/2/2007,23:01:00,1.396,0.112,244.14,5.6,0,1,18,2/1/2007 23:01
1/2/2007,23:02:00,1.382,0.106,242.93,5.6,0,2,18,2/1/2007 23:02
1/2/2007,23:03:00,1.382,0.106,242.88,5.6,0,1,18,2/1/2007 23:03
1/2/2007,23:04:00,1.384,0.106,243.05,5.6,0,1,18,2/1/2007 23:04
1/2/2007,23:05:00,1.386,0.106,243.40,5.6,0,1,18,2/1/2007 23:05
1/2/2007,23:06:00,1.392,0.110,243.92,5.6,0,1,19,2/1/2007 23:06
1/2/2007,23:07:00,1.400,0.114,244.74,5.6,0,2,18,2/1/2007 23:07
1/2/2007,23:08:00,1.406,0.116,245.23,5.6,0,1,18,2/1/2007 23:08
1/2/2007,23:09:00,1.412,0.118,245.73,5.6,0,1,19,2/1/2007 23:09
1/2/2007,23:10:00,1.376,0.060,245.36,5.6,0,1,18,2/1/2007 23:10
1/2/2007,23:11:00,1.338,0.000,245.51,5.4,0,0,19,2/1/2007 23:11
1/2/2007,23:12:00,1.336,0.000,245.29,5.4,0,0,18,2/1/2007 23:12
1/2/2007,23:13:00,1.332,0.000,244.99,5.4,0,0,18,2/1/2007 23:13
1/2/2007,23:14:00,1.328,0.000,244.54,5.4,0,0,19,2/1/2007 23:14
1/2/2007,23:15:00,1.326,0.000,244.34,5.4,0,0,18,2/1/2007 23:15
1/2/2007,23:16:00,1.324,0.000,244.17,5.4,0,0,18,2/1/2007 23:16
1/2/2007,23:17:00,1.328,0.000,244.47,5.4,0,0,19,2/1/2007 23:17
1/2/2007,23:18:00,1.328,0.000,244.51,5.4,0,0,18,2/1/2007 23:18
1/2/2007,23:19:00,1.310,0.000,242.96,5.4,0,0,18,2/1/2007 23:19
1/2/2007,23:20:00,1.312,0.000,243.08,5.4,0,0,18,2/1/2007 23:20
1/2/2007,23:21:00,1.420,0.108,242.37,5.8,0,0,18,2/1/2007 23:21
1/2/2007,23:22:00,1.408,0.112,241.93,5.8,0,0,18,2/1/2007 23:22
1/2/2007,23:23:00,1.408,0.114,242.29,5.8,0,0,18,2/1/2007 23:23
1/2/2007,23:24:00,1.404,0.112,242.07,5.8,0,0,18,2/1/2007 23:24
1/2/2007,23:25:00,1.454,0.164,241.61,6.0,0,0,18,2/1/2007 23:25
1/2/2007,23:26:00,1.470,0.212,241.47,6.0,0,0,18,2/1/2007 23:26
1/2/2007,23:27:00,1.470,0.212,241.44,6.0,0,0,17,2/1/2007 23:27
1/2/2007,23:28:00,1.472,0.214,241.77,6.0,0,0,18,2/1/2007 23:28
1/2/2007,23:29:00,1.468,0.214,241.55,6.0,0,0,18,2/1/2007 23:29
1/2/2007,23:30:00,1.472,0.218,242.25,6.0,0,0,18,2/1/2007 23:30
1/2/2007,23:31:00,1.464,0.214,241.55,6.0,0,0,18,2/1/2007 23:31
1/2/2007,23:32:00,1.460,0.214,241.51,6.0,0,0,18,2/1/2007 23:32
1/2/2007,23:33:00,1.456,0.212,241.19,6.0,0,0,18,2/1/2007 23:33
1/2/2007,23:34:00,1.456,0.214,241.38,6.0,0,0,18,2/1/2007 23:34
1/2/2007,23:35:00,1.456,0.214,241.42,6.0,0,0,17,2/1/2007 23:35
1/2/2007,23:36:00,1.410,0.152,241.13,5.8,0,0,18,2/1/2007 23:36
1/2/2007,23:37:00,1.344,0.000,241.96,5.4,0,0,18,2/1/2007 23:37
1/2/2007,23:38:00,1.304,0.000,242.20,5.4,0,0,18,2/1/2007 23:38
1/2/2007,23:39:00,1.310,0.000,242.87,5.4,0,0,18,2/1/2007 23:39
1/2/2007,23:40:00,1.316,0.000,243.35,5.4,0,0,18,2/1/2007 23:40
1/2/2007,23:41:00,1.310,0.000,242.87,5.4,0,0,18,2/1/2007 23:41
1/2/2007,23:42:00,1.312,0.000,243.03,5.4,0,0,18,2/1/2007 23:42
1/2/2007,23:43:00,1.314,0.000,243.19,5.4,0,0,19,2/1/2007 23:43
1/2/2007,23:44:00,1.350,0.000,243.25,5.4,0,0,18,2/1/2007 23:44
1/2/2007,23:45:00,1.494,0.000,242.58,6.0,0,0,18,2/1/2007 23:45
1/2/2007,23:46:00,1.388,0.000,242.46,5.6,0,0,18,2/1/2007 23:46
1/2/2007,23:47:00,1.442,0.000,242.35,5.8,0,0,18,2/1/2007 23:47
1/2/2007,23:48:00,1.480,0.000,242.33,6.0,0,0,18,2/1/2007 23:48
1/2/2007,23:49:00,1.422,0.000,242.58,5.8,0,0,18,2/1/2007 23:49
1/2/2007,23:50:00,1.314,0.000,242.81,5.4,0,0,18,2/1/2007 23:50
1/2/2007,23:51:00,1.318,0.000,243.27,5.4,0,0,18,2/1/2007 23:51
1/2/2007,23:52:00,1.328,0.000,244.07,5.4,0,0,18,2/1/2007 23:52
1/2/2007,23:53:00,1.326,0.000,243.92,5.4,0,0,18,2/1/2007 23:53
1/2/2007,23:54:00,1.326,0.000,243.97,5.4,0,0,18,2/1/2007 23:54
1/2/2007,23:55:00,1.318,0.000,243.20,5.4,0,0,18,2/1/2007 23:55
1/2/2007,23:56:00,1.316,0.000,243.04,5.4,0,0,19,2/1/2007 23:56
1/2/2007,23:57:00,1.316,0.000,243.07,5.4,0,0,18,2/1/2007 23:57
1/2/2007,23:58:00,1.320,0.000,243.26,5.4,0,0,18,2/1/2007 23:58
1/2/2007,23:59:00,1.320,0.000,243.28,5.4,0,0,18,2/1/2007 23:59
2/2/2007,0:00:00,1.314,0.000,242.77,5.4,0,0,18,2/2/2007 0:00
2/2/2007,0:01:00,1.410,0.088,242.54,5.8,0,0,18,2/2/2007 0:01
2/2/2007,0:02:00,1.416,0.114,242.22,5.8,0,0,18,2/2/2007 0:02
2/2/2007,0:03:00,1.412,0.114,242.16,5.8,0,0,18,2/2/2007 0:03
2/2/2007,0:04:00,1.410,0.114,242.06,5.8,0,0,18,2/2/2007 0:04
2/2/2007,0:05:00,1.400,0.110,241.39,5.8,0,0,18,2/2/2007 0:05
2/2/2007,0:06:00,1.412,0.116,242.54,5.8,0,0,18,2/2/2007 0:06
2/2/2007,0:07:00,1.418,0.120,243.34,5.8,0,0,18,2/2/2007 0:07
2/2/2007,0:08:00,1.418,0.120,243.40,5.8,0,0,18,2/2/2007 0:08
2/2/2007,0:09:00,1.480,0.186,243.17,6.0,0,0,18,2/2/2007 0:09
2/2/2007,0:10:00,1.484,0.222,242.71,6.2,0,0,18,2/2/2007 0:10
2/2/2007,0:11:00,1.484,0.222,242.74,6.2,0,0,18,2/2/2007 0:11
2/2/2007,0:12:00,1.482,0.220,242.71,6.0,0,0,18,2/2/2007 0:12
2/2/2007,0:13:00,1.484,0.222,243.07,6.2,0,0,18,2/2/2007 0:13
2/2/2007,0:14:00,1.484,0.222,243.08,6.0,0,0,18,2/2/2007 0:14
2/2/2007,0:15:00,1.480,0.222,243.02,6.0,0,0,18,2/2/2007 0:15
2/2/2007,0:16:00,1.430,0.154,242.80,5.8,0,0,18,2/2/2007 0:16
2/2/2007,0:17:00,1.378,0.084,242.43,5.6,0,0,18,2/2/2007 0:17
2/2/2007,0:18:00,1.380,0.084,242.77,5.6,0,0,18,2/2/2007 0:18
2/2/2007,0:19:00,1.380,0.084,242.75,5.6,0,0,18,2/2/2007 0:19
2/2/2007,0:20:00,1.370,0.076,242.36,5.6,0,0,18,2/2/2007 0:20
2/2/2007,0:21:00,1.308,0.000,242.49,5.4,0,0,18,2/2/2007 0:21
2/2/2007,0:22:00,1.308,0.000,242.47,5.4,0,0,18,2/2/2007 0:22
2/2/2007,0:23:00,1.308,0.000,242.37,5.4,0,0,18,2/2/2007 0:23
2/2/2007,0:24:00,1.302,0.000,241.93,5.4,0,0,18,2/2/2007 0:24
2/2/2007,0:25:00,1.168,0.000,242.11,5.0,0,0,17,2/2/2007 0:25
2/2/2007,0:26:00,0.228,0.000,243.67,1.0,0,0,0,2/2/2007 0:26
2/2/2007,0:27:00,0.228,0.000,243.96,1.0,0,0,0,2/2/2007 0:27
2/2/2007,0:28:00,0.230,0.000,244.93,1.0,0,0,0,2/2/2007 0:28
2/2/2007,0:29:00,0.230,0.000,244.90,1.0,0,0,0,2/2/2007 0:29
2/2/2007,0:30:00,0.228,0.000,244.56,1.0,0,0,0,2/2/2007 0:30
2/2/2007,0:31:00,0.228,0.000,244.16,1.0,0,0,0,2/2/2007 0:31
2/2/2007,0:32:00,0.228,0.000,243.81,1.0,0,0,0,2/2/2007 0:32
2/2/2007,0:33:00,0.228,0.000,244.16,1.0,0,0,0,2/2/2007 0:33
2/2/2007,0:34:00,0.230,0.000,244.78,1.0,0,0,0,2/2/2007 0:34
2/2/2007,0:35:00,0.230,0.000,244.71,1.0,0,0,0,2/2/2007 0:35
2/2/2007,0:36:00,0.228,0.000,244.46,1.0,0,0,0,2/2/2007 0:36
2/2/2007,0:37:00,0.226,0.000,243.65,1.0,0,0,0,2/2/2007 0:37
2/2/2007,0:38:00,0.226,0.000,243.13,1.0,0,0,0,2/2/2007 0:38
2/2/2007,0:39:00,0.226,0.000,243.17,1.0,0,0,0,2/2/2007 0:39
2/2/2007,0:40:00,0.224,0.000,242.42,1.0,0,0,0,2/2/2007 0:40
2/2/2007,0:41:00,0.310,0.078,241.84,1.4,0,0,0,2/2/2007 0:41
2/2/2007,0:42:00,0.332,0.118,241.41,1.4,0,0,0,2/2/2007 0:42
2/2/2007,0:43:00,0.330,0.122,242.38,1.4,0,0,0,2/2/2007 0:43
2/2/2007,0:44:00,0.330,0.122,242.38,1.4,0,0,0,2/2/2007 0:44
2/2/2007,0:45:00,0.328,0.124,242.27,1.4,0,0,0,2/2/2007 0:45
2/2/2007,0:46:00,0.326,0.124,242.33,1.4,0,0,0,2/2/2007 0:46
2/2/2007,0:47:00,0.326,0.124,242.76,1.4,0,0,0,2/2/2007 0:47
2/2/2007,0:48:00,0.324,0.122,242.32,1.4,0,0,0,2/2/2007 0:48
2/2/2007,0:49:00,0.322,0.122,242.16,1.4,0,0,0,2/2/2007 0:49
2/2/2007,0:50:00,0.322,0.124,242.37,1.4,0,0,0,2/2/2007 0:50
2/2/2007,0:51:00,0.322,0.128,243.12,1.4,0,0,0,2/2/2007 0:51
2/2/2007,0:52:00,0.320,0.126,242.94,1.4,0,0,0,2/2/2007 0:52
2/2/2007,0:53:00,0.384,0.190,242.60,1.8,0,0,0,2/2/2007 0:53
2/2/2007,0:54:00,0.394,0.226,241.72,1.8,0,0,0,2/2/2007 0:54
2/2/2007,0:55:00,0.394,0.224,241.74,1.8,0,0,0,2/2/2007 0:55
2/2/2007,0:56:00,0.334,0.140,241.90,1.4,0,0,0,2/2/2007 0:56
2/2/2007,0:57:00,0.300,0.092,242.28,1.2,0,0,0,2/2/2007 0:57
2/2/2007,0:58:00,0.300,0.094,242.52,1.2,0,0,0,2/2/2007 0:58
2/2/2007,0:59:00,0.296,0.092,241.91,1.2,0,0,0,2/2/2007 0:59
2/2/2007,1:00:00,0.390,0.214,241.98,1.8,0,0,0,2/2/2007 1:00
2/2/2007,1:01:00,0.378,0.216,241.96,1.8,0,1,0,2/2/2007 1:01
2/2/2007,1:02:00,0.376,0.218,242.10,1.8,0,2,0,2/2/2007 1:02
2/2/2007,1:03:00,0.376,0.216,242.04,1.8,0,1,0,2/2/2007 1:03
2/2/2007,1:04:00,0.340,0.160,241.94,1.6,0,1,0,2/2/2007 1:04
2/2/2007,1:05:00,0.306,0.108,241.48,1.4,0,2,0,2/2/2007 1:05
2/2/2007,1:06:00,0.306,0.108,241.59,1.4,0,1,0,2/2/2007 1:06
2/2/2007,1:07:00,0.306,0.108,241.51,1.4,0,2,0,2/2/2007 1:07
2/2/2007,1:08:00,0.306,0.108,241.74,1.4,0,1,0,2/2/2007 1:08
